,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_ar__th,param_extract__fs,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,13.048557424545288,3.0570854551744167,1.0969793319702148,0.30994268974745287,0.4614243464826485,250,"{'ar__th': 0.4614243464826485, 'extract__fs': 250}",,,0.21333333333333332,,,,,1,1.3482048553367572,0.7687589897480362,1.0727800992839096,1.8342231401519338,1.730333311727633,1.350860079249654,0.39845124838124274
1,9.287817764282227,0.8704663339494705,0.8189225196838379,0.014171518509918624,0.30783467359786765,250,"{'ar__th': 0.30783467359786765, 'extract__fs': 250}",,,0.21333333333333332,,,,,2,1.3482048553367572,0.7687589897480362,1.0727800992839096,1.8342231401519338,1.730333311727633,1.350860079249654,0.39845124838124274
2,33.507085466384886,11.821991503772223,5.310629034042359,4.6910904495661025,0.200303571717427,250,"{'ar__th': 0.200303571717427, 'extract__fs': 250}",,,0.23997551270278542,,,,,3,1.3677548984903554,0.6791445434339564,1.2300325450407001,1.785766610573444,1.5629984051036687,1.3251394005284247,0.37334302798129043
3,9.860625648498536,1.562831123564244,0.8069231033325195,0.00857363473313108,0.6027419147445963,250,"{'ar__th': 0.6027419147445963, 'extract__fs': 250}",,,0.21333333333333332,,,,,4,1.3482048553367572,0.7687589897480362,1.0727800992839096,1.8342231401519338,1.730333311727633,1.350860079249654,0.39845124838124274
4,53.80070271492004,7.800847505614574,8.00920820236206,4.791610247530251,0.1758008517433806,250,"{'ar__th': 0.1758008517433806, 'extract__fs': 250}",,,0.19089359629900135,,,,,5,1.1082077923982825,0.6286357894649871,1.036324725717468,1.8633672847601381,1.211914712426409,1.1696900609534568,0.3993186994633169
0,9.658838033676147,0.6564996629359363,0.8242973327636719,0.016299850294844022,0.4211406485527517,250,"{'ar__th': 0.4211406485527517, 'extract__fs': 250}",,,0.21333333333333332,,,,,1,1.3482048553367572,0.7687589897480362,1.0727800992839096,1.8342231401519338,1.730333311727633,1.350860079249654,0.39845124838124274
1,8.762881898880005,0.45891912324475287,0.7999426841735839,0.012517712447310213,0.6989290701383128,250,"{'ar__th': 0.6989290701383128, 'extract__fs': 250}",,,0.21333333333333332,,,,,2,1.3482048553367572,0.7687589897480362,1.0727800992839096,1.8342231401519338,1.730333311727633,1.350860079249654,0.39845124838124274
2,9.967039442062378,0.9908117165887329,0.8142199993133545,0.021468806191152504,0.3562718944350731,250,"{'ar__th': 0.3562718944350731, 'extract__fs': 250}",,,0.21333333333333332,,,,,3,1.3482048553367572,0.7687589897480362,1.0727800992839096,1.8342231401519338,1.730333311727633,1.350860079249654,0.39845124838124274
3,10.24846692085266,1.2843864815617663,0.8134194850921631,0.007362069462463383,1.0096161274651039,250,"{'ar__th': 1.0096161274651039, 'extract__fs': 250}",,,0.21333333333333332,,,,,4,1.3482048553367572,0.7687589897480362,1.0727800992839096,1.8342231401519338,1.730333311727633,1.350860079249654,0.39845124838124274
4,269.37687854766847,29.45929904803013,67.26415452957153,14.060609492179676,0.12162911479029695,250,"{'ar__th': 0.12162911479029695, 'extract__fs': 250}",,,0.08333333333333337,,,,,5,0.9759966504654602,0.5723156587415642,1.1298902606310013,1.4495420068695333,1.110454955753357,1.0476399064921833,0.2840077626020714
0,10.210074377059936,1.473097499947839,0.8216514587402344,0.01844551212009982,0.564998943049618,250,"{'ar__th': 0.564998943049618, 'extract__fs': 250}",,,0.21333333333333332,,,,,1,1.3482048553367572,0.7687589897480362,1.0727800992839096,1.8342231401519338,1.730333311727633,1.350860079249654,0.39845124838124274
1,9.060483169555663,1.0343131827453291,0.8194305419921875,0.008197609232283777,0.44511339765461333,250,"{'ar__th': 0.44511339765461333, 'extract__fs': 250}",,,0.21333333333333332,,,,,2,1.3482048553367572,0.7687589897480362,1.0727800992839096,1.8342231401519338,1.730333311727633,1.350860079249654,0.39845124838124274
2,139.37276134490966,23.421589968580165,34.23938302993774,6.770974047622715,0.14375281245712204,250,"{'ar__th': 0.14375281245712204, 'extract__fs': 250}",,,0.12905349794238669,,,,,3,0.9370569566822555,0.5218949905893804,1.2031264675624733,1.3683692166415216,1.202633443806256,1.0466162150563776,0.2965459233700561
3,10.040500497817993,0.8016123925677664,0.8205667495727539,0.0116425239168776,0.6497865023582887,250,"{'ar__th': 0.6497865023582887, 'extract__fs': 250}",,,0.21333333333333332,,,,,4,1.3482048553367572,0.7687589897480362,1.0727800992839096,1.8342231401519338,1.730333311727633,1.350860079249654,0.39845124838124274
4,179.87174592018127,27.75590922492291,41.146708726882935,12.41505858066492,0.1379767572276778,250,"{'ar__th': 0.1379767572276778, 'extract__fs': 250}",,,0.12350346565847486,,,,,5,0.9347071164190038,0.7302995058024404,0.9123978609239869,1.5186602870813402,0.9614694818638461,1.0115068504181235,0.2662730584110363
0,11.965535259246826,2.5546843601553904,1.2848310947418213,0.9568581643472086,0.3008431952676788,250,"{'ar__th': 0.3008431952676788, 'extract__fs': 250}",,,0.21333333333333332,,,,,1,1.3545939375023346,0.7687589897480362,1.1482846381147218,1.8342231401519338,1.730333311727633,1.3672388034489318,0.3888935327895184
1,11.23974552154541,3.3231601932659425,0.8177309513092041,0.01540709074137234,0.2739250486841257,250,"{'ar__th': 0.2739250486841257, 'extract__fs': 250}",,,0.21333333333333332,,,,,2,1.3482048553367572,0.7687589897480362,1.0727800992839096,1.8420071920622885,1.6305172839398365,1.3324536840741656,0.3831231826745229
2,11.281614303588867,1.3366155829042115,0.8351082801818848,0.010265559962613859,0.8393921283594941,250,"{'ar__th': 0.8393921283594941, 'extract__fs': 250}",,,0.21333333333333332,,,,,3,1.3482048553367572,0.7687589897480362,1.0727800992839096,1.8342231401519338,1.730333311727633,1.350860079249654,0.39845124838124274
3,10.199030351638793,0.8887171012797183,0.8218820571899415,0.03030046514804172,0.8220679965180421,250,"{'ar__th': 0.8220679965180421, 'extract__fs': 250}",,,0.21333333333333332,,,,,4,1.3482048553367572,0.7687589897480362,1.0727800992839096,1.8342231401519338,1.730333311727633,1.350860079249654,0.39845124838124274
4,10.490508127212525,1.9263703206883935,0.8165954113006592,0.008353565146923144,0.7049850451883138,250,"{'ar__th': 0.7049850451883138, 'extract__fs': 250}",,,0.21333333333333332,,,,,5,1.3482048553367572,0.7687589897480362,1.0727800992839096,1.8342231401519338,1.730333311727633,1.350860079249654,0.39845124838124274
0,10.187326955795289,1.633656285728485,0.8188748836517334,0.02315876391351528,1.017951235068453,250,"{'ar__th': 1.017951235068453, 'extract__fs': 250}",,,0.21333333333333332,,,,,1,1.3482048553367572,0.7687589897480362,1.0727800992839096,1.8342231401519338,1.730333311727633,1.350860079249654,0.39845124838124274
1,8.776038789749146,0.9248280846782468,0.827701997756958,0.016961026081232067,0.4405623827063757,250,"{'ar__th': 0.4405623827063757, 'extract__fs': 250}",,,0.21333333333333332,,,,,2,1.3482048553367572,0.7687589897480362,1.0727800992839096,1.8342231401519338,1.730333311727633,1.350860079249654,0.39845124838124274
2,9.979389810562134,1.7566588529665061,0.8077964782714844,0.013936374230516734,0.7597005736853343,250,"{'ar__th': 0.7597005736853343, 'extract__fs': 250}",,,0.21333333333333332,,,,,3,1.3482048553367572,0.7687589897480362,1.0727800992839096,1.8342231401519338,1.730333311727633,1.350860079249654,0.39845124838124274
3,15.238716554641723,3.191427225199023,1.7142369270324707,1.1008975535096792,0.24062273328114162,250,"{'ar__th': 0.24062273328114162, 'extract__fs': 250}",,,0.20164609053497948,,,,,4,1.2998129921146395,0.6987127983737924,1.1482846381147218,1.8342231401519338,1.7083692912608792,1.3378805720031934,0.40732027636386225
4,9.15543885231018,1.0055568212639312,0.8143334865570069,0.022885392025444245,1.093739060621352,250,"{'ar__th': 1.093739060621352, 'extract__fs': 250}",,,0.21333333333333332,,,,,5,1.3482048553367572,0.7687589897480362,1.0727800992839096,1.8342231401519338,1.730333311727633,1.350860079249654,0.39845124838124274
0,11.536991262435913,0.796345801156671,0.8454567432403565,0.023048033164837292,1.0584966856442428,250,"{'ar__th': 1.0584966856442428, 'extract__fs': 250}",,,0.21333333333333332,,,,,1,1.3482048553367572,0.7687589897480362,1.0727800992839096,1.8342231401519338,1.730333311727633,1.350860079249654,0.39845124838124274
1,10.27566065788269,1.5789798966639355,0.801576042175293,0.02437452218165783,0.4270666092558765,250,"{'ar__th': 0.4270666092558765, 'extract__fs': 250}",,,0.21333333333333332,,,,,2,1.3482048553367572,0.7687589897480362,1.0727800992839096,1.8342231401519338,1.730333311727633,1.350860079249654,0.39845124838124274
2,9.381764936447144,1.61136753422812,0.8156071186065674,0.01792391779428267,0.3968434792508252,250,"{'ar__th': 0.3968434792508252, 'extract__fs': 250}",,,0.21333333333333332,,,,,3,1.3482048553367572,0.7687589897480362,1.0727800992839096,1.8342231401519338,1.730333311727633,1.350860079249654,0.39845124838124274
3,27.146688365936278,3.872642077559725,5.311619997024536,3.194465084633355,0.20457043689844115,250,"{'ar__th': 0.20457043689844115, 'extract__fs': 250}",,,0.04376655132641288,,,,,4,1.3876882056697553,0.7291419107901707,1.2009076726522916,1.6014798801344357,1.6964552176835783,1.3231345773860463,0.34315544092125844
4,9.620102214813233,1.5538245813298277,0.8141777992248536,0.014160260046644526,0.46522598080642086,250,"{'ar__th': 0.46522598080642086, 'extract__fs': 250}",,,0.21333333333333332,,,,,5,1.3482048553367572,0.7687589897480362,1.0727800992839096,1.8342231401519338,1.730333311727633,1.350860079249654,0.39845124838124274
0,69.77473006248474,15.272802226220676,16.832092237472533,3.854896812508631,0.16686051541119565,250,"{'ar__th': 0.16686051541119565, 'extract__fs': 250}",,,0.20164609053497948,,,,,1,1.4125740429997637,0.6508032462367735,1.183739044520007,1.7492966098669023,1.3649062710038953,1.2722638429254682,0.3605217734424238
1,9.61872239112854,0.2953534398918512,0.8356940269470214,0.02279862600832784,0.8515416708961984,250,"{'ar__th': 0.8515416708961984, 'extract__fs': 250}",,,0.21333333333333332,,,,,2,1.3482048553367572,0.7687589897480362,1.0727800992839096,1.8342231401519338,1.730333311727633,1.350860079249654,0.39845124838124274
2,10.004924106597901,0.6489762951265433,0.8135789394378662,0.018008877816700054,0.6946233042623869,250,"{'ar__th': 0.6946233042623869, 'extract__fs': 250}",,,0.21333333333333332,,,,,3,1.3482048553367572,0.7687589897480362,1.0727800992839096,1.8342231401519338,1.730333311727633,1.350860079249654,0.39845124838124274
3,10.0854061126709,1.3382978918830961,0.813563871383667,0.01564315373200698,1.0034957526880113,250,"{'ar__th': 1.0034957526880113, 'extract__fs': 250}",,,0.21333333333333332,,,,,4,1.3482048553367572,0.7687589897480362,1.0727800992839096,1.8342231401519338,1.730333311727633,1.350860079249654,0.39845124838124274
4,10.82899088859558,2.0828759381381206,0.8238979816436768,0.016140508054790646,0.604678006742567,250,"{'ar__th': 0.604678006742567, 'extract__fs': 250}",,,0.21333333333333332,,,,,5,1.3482048553367572,0.7687589897480362,1.0727800992839096,1.8342231401519338,1.730333311727633,1.350860079249654,0.39845124838124274
0,9.306527137756348,0.5809141817979521,0.7993360996246338,0.02446022979254155,0.7611714817198797,250,"{'ar__th': 0.7611714817198797, 'extract__fs': 250}",,,0.21333333333333332,,,,,1,1.3482048553367572,0.7687589897480362,1.0727800992839096,1.8342231401519338,1.730333311727633,1.350860079249654,0.39845124838124274
1,9.990034294128417,0.6603568727209579,0.8113143444061279,0.012679919034926091,1.0356656737133727,250,"{'ar__th': 1.0356656737133727, 'extract__fs': 250}",,,0.21333333333333332,,,,,2,1.3482048553367572,0.7687589897480362,1.0727800992839096,1.8342231401519338,1.730333311727633,1.350860079249654,0.39845124838124274
2,9.775591468811035,2.1049658321997455,0.7978693962097168,0.012696057643114843,1.0923882306941664,250,"{'ar__th': 1.0923882306941664, 'extract__fs': 250}",,,0.21333333333333332,,,,,3,1.3482048553367572,0.7687589897480362,1.0727800992839096,1.8342231401519338,1.730333311727633,1.350860079249654,0.39845124838124274
3,204.77596254348754,20.18574692684492,42.96655302047729,6.129755522049991,0.13093528837560678,250,"{'ar__th': 0.13093528837560678, 'extract__fs': 250}",,,0.13498622589531692,,,,,4,0.7799327088454919,0.7049464948141884,1.0139860975633368,1.2187542242129992,0.9636131730998531,0.936246539707174,0.18140379696683062
4,9.148023319244384,0.8807431986102329,0.8250088691711426,0.012576032213509804,0.45071957244044325,250,"{'ar__th': 0.45071957244044325, 'extract__fs': 250}",,,0.21333333333333332,,,,,5,1.3482048553367572,0.7687589897480362,1.0727800992839096,1.8342231401519338,1.730333311727633,1.350860079249654,0.39845124838124274
0,9.875088930130005,1.455410369330967,0.8280698776245117,0.03352907388305579,1.087294710341963,250,"{'ar__th': 1.087294710341963, 'extract__fs': 250}",,,0.21333333333333332,,,,,1,1.3482048553367572,0.7687589897480362,1.0727800992839096,1.8342231401519338,1.730333311727633,1.350860079249654,0.39845124838124274
1,9.321588134765625,0.9823931934794538,0.8143443107604981,0.025823489175185444,0.9536267562273091,250,"{'ar__th': 0.9536267562273091, 'extract__fs': 250}",,,0.21333333333333332,,,,,2,1.3482048553367572,0.7687589897480362,1.0727800992839096,1.8342231401519338,1.730333311727633,1.350860079249654,0.39845124838124274
2,18.63446660041809,3.72207104164971,0.8101511001586914,0.029634396550002894,0.24314028175796035,250,"{'ar__th': 0.24314028175796035, 'extract__fs': 250}",,,0.1809787626962142,,,,,3,1.2917548207141594,0.6892668002107352,0.9572843491735537,1.7217904357511054,1.623108275739855,1.2566409363178819,0.39074880144497537
3,11.346772909164429,1.5959338135988432,0.8081049442291259,0.01890134133683548,0.7516617128469396,250,"{'ar__th': 0.7516617128469396, 'extract__fs': 250}",,,0.21333333333333332,,,,,4,1.3482048553367572,0.7687589897480362,1.0727800992839096,1.8342231401519338,1.730333311727633,1.350860079249654,0.39845124838124274
4,8.823437404632568,0.897483550458533,0.7981007099151611,0.00506661373114214,0.9417361642277291,250,"{'ar__th': 0.9417361642277291, 'extract__fs': 250}",,,0.21333333333333332,,,,,5,1.3482048553367572,0.7687589897480362,1.0727800992839096,1.8342231401519338,1.730333311727633,1.350860079249654,0.39845124838124274
0,9.544354915618896,1.0912522897332293,0.818138837814331,0.02158706475158027,0.5772146386344995,250,"{'ar__th': 0.5772146386344995, 'extract__fs': 250}",,,0.21333333333333332,,,,,1,1.3482048553367572,0.7687589897480362,1.0727800992839096,1.8342231401519338,1.730333311727633,1.350860079249654,0.39845124838124274
1,9.990897130966186,1.1510258082165559,0.8010591506958008,0.019019324389828,0.6297763989140257,250,"{'ar__th': 0.6297763989140257, 'extract__fs': 250}",,,0.21333333333333332,,,,,2,1.3482048553367572,0.7687589897480362,1.0727800992839096,1.8342231401519338,1.730333311727633,1.350860079249654,0.39845124838124274
2,248.3088807106018,19.773437837553725,66.18128395080566,13.2553222751463,0.11937307248996057,250,"{'ar__th': 0.11937307248996057, 'extract__fs': 250}",,,0.08639118457300275,,,,,3,0.9370569566822555,0.766225737156287,0.9645245389533676,1.1827585150990407,1.194236699043019,1.0089604893867938,0.16161550621940485
3,10.954116773605346,1.3584009297120894,0.8017203330993652,0.023084429470299463,0.3761944461846132,250,"{'ar__th': 0.3761944461846132, 'extract__fs': 250}",,,0.21333333333333332,,,,,4,1.3482048553367572,0.7687589897480362,1.0727800992839096,1.8342231401519338,1.730333311727633,1.350860079249654,0.39845124838124274
4,11.83914794921875,2.8614600936340495,0.8167251110076904,0.020766529327072833,0.8015492790683211,250,"{'ar__th': 0.8015492790683211, 'extract__fs': 250}",,,0.21333333333333332,,,,,5,1.3482048553367572,0.7687589897480362,1.0727800992839096,1.8342231401519338,1.730333311727633,1.350860079249654,0.39845124838124274
0,9.134772872924804,1.0690884943405057,0.8109951019287109,0.021040876141955513,0.45555359977040855,250,"{'ar__th': 0.45555359977040855, 'extract__fs': 250}",,,0.21333333333333332,,,,,1,1.3482048553367572,0.7687589897480362,1.0727800992839096,1.8342231401519338,1.730333311727633,1.350860079249654,0.39845124838124274
1,134.3985719203949,18.117023101446414,30.358706283569337,12.053622212650655,0.14564372769806203,250,"{'ar__th': 0.14564372769806203, 'extract__fs': 250}",,,0.13498622589531692,,,,,2,0.8869232877362869,0.6876163996054157,1.2275686900219678,1.0941162502215138,1.619229477406063,1.1030908209982495,0.3166454776888649
2,10.475952386856079,1.2950581134470993,0.8145644187927246,0.01258118857733456,0.8076002998171681,250,"{'ar__th': 0.8076002998171681, 'extract__fs': 250}",,,0.21333333333333332,,,,,3,1.3482048553367572,0.7687589897480362,1.0727800992839096,1.8342231401519338,1.730333311727633,1.350860079249654,0.39845124838124274
3,9.56804437637329,0.8552252381778946,0.8095531463623047,0.016336604605778404,0.4537466143439718,250,"{'ar__th': 0.4537466143439718, 'extract__fs': 250}",,,0.21333333333333332,,,,,4,1.3482048553367572,0.7687589897480362,1.0727800992839096,1.8342231401519338,1.730333311727633,1.350860079249654,0.39845124838124274
4,10.49248685836792,2.3022219491439873,0.7956702709197998,0.01033265734888006,0.5899753731500678,250,"{'ar__th': 0.5899753731500678, 'extract__fs': 250}",,,0.21333333333333332,,,,,5,1.3482048553367572,0.7687589897480362,1.0727800992839096,1.8342231401519338,1.730333311727633,1.350860079249654,0.39845124838124274
0,9.800384521484375,0.8103084247166733,0.8129651546478271,0.01704265305185413,0.6891604290141825,250,"{'ar__th': 0.6891604290141825, 'extract__fs': 250}",,,0.21333333333333332,,,,,1,1.3482048553367572,0.7687589897480362,1.0727800992839096,1.8342231401519338,1.730333311727633,1.350860079249654,0.39845124838124274
1,10.47465386390686,1.0617622344970472,0.8146785259246826,0.009925993060167925,1.0399459768060966,250,"{'ar__th': 1.0399459768060966, 'extract__fs': 250}",,,0.21333333333333332,,,,,2,1.3482048553367572,0.7687589897480362,1.0727800992839096,1.8342231401519338,1.730333311727633,1.350860079249654,0.39845124838124274
2,9.365880298614503,1.2222529048310364,0.8212014198303222,0.01834100071125173,1.0617810300421846,250,"{'ar__th': 1.0617810300421846, 'extract__fs': 250}",,,0.21333333333333332,,,,,3,1.3482048553367572,0.7687589897480362,1.0727800992839096,1.8342231401519338,1.730333311727633,1.350860079249654,0.39845124838124274
3,177.39900770187378,34.65235338950156,35.83029770851135,8.107864622390036,0.1420698401313958,250,"{'ar__th': 0.1420698401313958, 'extract__fs': 250}",,,0.10047417659874404,,,,,4,1.0025942826345016,0.5294931449937681,0.876505902967207,1.4271526177958929,1.0555198861487536,0.9782531669080246,0.2897624598916814
4,10.283132219314576,2.239594373000836,0.8256167411804199,0.02224683134906547,0.8651745090888927,250,"{'ar__th': 0.8651745090888927, 'extract__fs': 250}",,,0.21333333333333332,,,,,5,1.3482048553367572,0.7687589897480362,1.0727800992839096,1.8342231401519338,1.730333311727633,1.350860079249654,0.39845124838124274
0,220.53724822998046,29.084960785602927,52.95298986434936,11.162275439865436,0.12838047299195168,250,"{'ar__th': 0.12838047299195168, 'extract__fs': 250}",,,0.09664694280078893,,,,,1,0.8030341748423631,0.581982682928302,1.254118159861587,1.1827585150990407,1.1673792111899275,0.9978545487842438,0.260577632654248
1,8.867187690734863,1.342226882591218,0.7997469425201416,0.01742772827570195,0.9141097897246869,250,"{'ar__th': 0.9141097897246869, 'extract__fs': 250}",,,0.21333333333333332,,,,,2,1.3482048553367572,0.7687589897480362,1.0727800992839096,1.8342231401519338,1.730333311727633,1.350860079249654,0.39845124838124274
2,9.969621467590333,1.2164207537546259,0.813985013961792,0.007951690604383582,0.7766211342314581,250,"{'ar__th': 0.7766211342314581, 'extract__fs': 250}",,,0.21333333333333332,,,,,3,1.3482048553367572,0.7687589897480362,1.0727800992839096,1.8342231401519338,1.730333311727633,1.350860079249654,0.39845124838124274
3,10.93877100944519,1.4386393111207076,0.810584306716919,0.010414505935598131,0.829042666217147,250,"{'ar__th': 0.829042666217147, 'extract__fs': 250}",,,0.21333333333333332,,,,,4,1.3482048553367572,0.7687589897480362,1.0727800992839096,1.8342231401519338,1.730333311727633,1.350860079249654,0.39845124838124274
4,10.101807022094727,1.5414590792729543,0.8011529445648193,0.016510094622837493,0.7773830703956671,250,"{'ar__th': 0.7773830703956671, 'extract__fs': 250}",,,0.21333333333333332,,,,,5,1.3482048553367572,0.7687589897480362,1.0727800992839096,1.8342231401519338,1.730333311727633,1.350860079249654,0.39845124838124274
0,9.948544597625732,1.1014713566386898,0.8252526760101319,0.028542565824856526,0.8798030520133399,250,"{'ar__th': 0.8798030520133399, 'extract__fs': 250}",,,0.21333333333333332,,,,,1,1.3482048553367572,0.7687589897480362,1.0727800992839096,1.8342231401519338,1.730333311727633,1.350860079249654,0.39845124838124274
1,9.335343599319458,0.537017950405011,0.8370278358459473,0.014027984294143602,0.6830185414400206,250,"{'ar__th': 0.6830185414400206, 'extract__fs': 250}",,,0.21333333333333332,,,,,2,1.3482048553367572,0.7687589897480362,1.0727800992839096,1.8342231401519338,1.730333311727633,1.350860079249654,0.39845124838124274
2,10.527923107147217,1.3414209965976873,0.8299546718597413,0.015322452073172973,0.3929939847374665,250,"{'ar__th': 0.3929939847374665, 'extract__fs': 250}",,,0.21333333333333332,,,,,3,1.3482048553367572,0.7687589897480362,1.0727800992839096,1.8342231401519338,1.730333311727633,1.350860079249654,0.39845124838124274
3,9.594630527496339,1.7363170082130768,0.8393508911132812,0.011573004689367394,0.5128530410691052,250,"{'ar__th': 0.5128530410691052, 'extract__fs': 250}",,,0.21333333333333332,,,,,4,1.3482048553367572,0.7687589897480362,1.0727800992839096,1.8342231401519338,1.730333311727633,1.350860079249654,0.39845124838124274
4,10.26725640296936,0.9785298122401931,0.815220308303833,0.010037371870218356,0.9063263114328466,250,"{'ar__th': 0.9063263114328466, 'extract__fs': 250}",,,0.21333333333333332,,,,,5,1.3482048553367572,0.7687589897480362,1.0727800992839096,1.8342231401519338,1.730333311727633,1.350860079249654,0.39845124838124274
0,9.837049436569213,2.405246248472969,0.8143893718719483,0.016504921540992843,0.8014486077853711,250,"{'ar__th': 0.8014486077853711, 'extract__fs': 250}",,,0.21333333333333332,,,,,1,1.3482048553367572,0.7687589897480362,1.0727800992839096,1.8342231401519338,1.730333311727633,1.350860079249654,0.39845124838124274
1,9.915901565551758,0.672964365945329,0.8203763484954834,0.009307411097460134,0.3505489018907988,250,"{'ar__th': 0.3505489018907988, 'extract__fs': 250}",,,0.21333333333333332,,,,,2,1.3482048553367572,0.7687589897480362,1.0727800992839096,1.8342231401519338,1.730333311727633,1.350860079249654,0.39845124838124274
2,48.02170147895813,13.102227080743647,10.739320135116577,4.203325022857134,0.18106936122451536,250,"{'ar__th': 0.18106936122451536, 'extract__fs': 250}",,,0.17181678720140223,,,,,3,1.1676199405706469,0.6505579533978426,1.2258521705253713,1.8447860001266279,1.7434641333370557,1.3264560395915088,0.43237714231470076
3,10.376200675964355,1.0523367969575559,0.8215435981750489,0.03205721040760451,1.0505892300187543,250,"{'ar__th': 1.0505892300187543, 'extract__fs': 250}",,,0.21333333333333332,,,,,4,1.3482048553367572,0.7687589897480362,1.0727800992839096,1.8342231401519338,1.730333311727633,1.350860079249654,0.39845124838124274
4,9.218604707717896,0.9737435716420874,0.8073837280273437,0.010616866287870742,0.3902958163046454,250,"{'ar__th': 0.3902958163046454, 'extract__fs': 250}",,,0.21333333333333332,,,,,5,1.3482048553367572,0.7687589897480362,1.0727800992839096,1.8342231401519338,1.730333311727633,1.350860079249654,0.39845124838124274
0,9.58114709854126,1.5768714966747672,0.8102465152740479,0.014409585893866652,0.7063178140322491,250,"{'ar__th': 0.7063178140322491, 'extract__fs': 250}",,,0.21333333333333332,,,,,1,1.3482048553367572,0.7687589897480362,1.0727800992839096,1.8342231401519338,1.730333311727633,1.350860079249654,0.39845124838124274
1,9.83903193473816,1.142909306790759,0.8093243598937988,0.012870937799252625,1.062951545539769,250,"{'ar__th': 1.062951545539769, 'extract__fs': 250}",,,0.21333333333333332,,,,,2,1.3482048553367572,0.7687589897480362,1.0727800992839096,1.8342231401519338,1.730333311727633,1.350860079249654,0.39845124838124274
2,10.215748596191407,1.4997218015670652,0.8311291694641113,0.013461016499899605,1.0601180876261158,250,"{'ar__th': 1.0601180876261158, 'extract__fs': 250}",,,0.21333333333333332,,,,,3,1.3482048553367572,0.7687589897480362,1.0727800992839096,1.8342231401519338,1.730333311727633,1.350860079249654,0.39845124838124274
3,9.242840099334718,0.6142652364098363,0.8089155197143555,0.012277645927825511,0.8096280122089742,250,"{'ar__th': 0.8096280122089742, 'extract__fs': 250}",,,0.21333333333333332,,,,,4,1.3482048553367572,0.7687589897480362,1.0727800992839096,1.8342231401519338,1.730333311727633,1.350860079249654,0.39845124838124274
4,9.457813596725464,1.2500562138176303,0.8031651020050049,0.020145033917679595,1.012145774996453,250,"{'ar__th': 1.012145774996453, 'extract__fs': 250}",,,0.21333333333333332,,,,,5,1.3482048553367572,0.7687589897480362,1.0727800992839096,1.8342231401519338,1.730333311727633,1.350860079249654,0.39845124838124274
0,9.29312448501587,1.7186596080075216,0.8239006519317627,0.01934384275141285,0.7314281526528735,250,"{'ar__th': 0.7314281526528735, 'extract__fs': 250}",,,0.21333333333333332,,,,,1,1.3482048553367572,0.7687589897480362,1.0727800992839096,1.8342231401519338,1.730333311727633,1.350860079249654,0.39845124838124274
1,32.764306688308714,8.196114691165164,6.279237079620361,2.344965512898052,0.19387398934220748,250,"{'ar__th': 0.19387398934220748, 'extract__fs': 250}",,,0.16333333333333303,,,,,2,1.1717104887953056,0.7802411355310097,0.9881302471235484,1.9294788011853587,1.606955854332779,1.2953033053936003,0.41814480304991153
